Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2025-03-21,14:32:23.239735,1742563943.239735,s,186.618086,s,19400,
2025-03-21,14:32:23.471468,1742563943.471468,s,186.849819,s,19416,
2025-03-21,14:32:23.740780,1742563943.74078,s,187.119131,s,19417,
2025-03-21,14:32:23.972595,1742563943.972595,s,187.350946,s,19426,
2025-03-21,14:32:24.241953,1742563944.241953,s,187.620304,s,19428,
2025-03-21,14:32:24.473538,1742563944.473538,s,187.851889,s,19428,
2025-03-21,14:32:24.742982,1742563944.742982,s,188.121333,s,19435,
2025-03-21,14:32:24.974539,1742563944.974539,s,188.35289,s,19441,
2025-03-21,14:32:25.243862,1742563945.243862,s,188.622213,s,19451,
2025-03-21,14:32:25.475489,1742563945.475489,s,188.85384,s,19457,
2025-03-21,14:32:25.744490,1742563945.74449,s,189.122841,s,19467,
2025-03-21,14:32:25.976472,1742563945.976472,s,189.354823,s,19476,
2025-03-21,14:32:26.245556,1742563946.245556,s,189.623907,s,19481,
2025-03-21,14:32:26.477402,1742563946.477402,s,189.855753,s,19487,
2025-03-21,14:32:26.746640,1742563946.74664,s,190.124991,s,19496,
2025-03-21,14:32:26.978368,1742563946.978368,s,190.356719,s,19499,
2025-03-21,14:32:27.247538,1742563947.247538,s,190.625889,s,19512,
2025-03-21,14:32:27.479155,1742563947.479155,s,190.857506,s,19523,
2025-03-21,14:32:27.748324,1742563947.748324,s,191.126675,s,19522,
2025-03-21,14:32:27.980064,1742563947.980064,s,191.358415,s,19524,
2025-03-21,14:32:28.249252,1742563948.249252,s,191.627603,s,19536,
2025-03-21,14:32:28.481038,1742563948.481038,s,191.859389,s,19534,
2025-03-21,14:32:28.750332,1742563948.750332,s,192.128683,s,19551,
2025-03-21,14:32:28.982049,1742563948.982049,s,192.3604,s,19546,
2025-03-21,14:32:29.251208,1742563949.251208,s,192.629559,s,19568,
2025-03-21,14:32:29.482972,1742563949.482972,s,192.861323,s,19567,
2025-03-21,14:32:29.752314,1742563949.752314,s,193.130665,s,19571,
2025-03-21,14:32:29.983882,1742563949.983882,s,193.362233,s,19577,
2025-03-21,14:32:30.253420,1742563950.25342,s,193.631771,s,19591,
2025-03-21,14:32:30.484863,1742563950.484863,s,193.863214,s,19593,
2025-03-21,14:32:30.754506,1742563950.754506,s,194.132857,s,19594,
2025-03-21,14:32:30.985932,1742563950.985932,s,194.364283,s,19604,
2025-03-21,14:32:31.255611,1742563951.255611,s,194.633962,s,19619,
2025-03-21,14:32:31.486954,1742563951.486954,s,194.865305,s,19624,
2025-03-21,14:32:31.756623,1742563951.756623,s,195.134974,s,19631,
2025-03-21,14:32:31.987678,1742563951.987678,s,195.366029,s,19634,
2025-03-21,14:32:32.257531,1742563952.257531,s,195.635882,s,19638,
2025-03-21,14:32:32.488289,1742563952.488289,s,195.86664,s,19644,
2025-03-21,14:32:32.758441,1742563952.758441,s,196.136792,s,19650,
2025-03-21,14:32:32.989201,1742563952.989201,s,196.367552,s,19644,
2025-03-21,14:32:33.259413,1742563953.259413,s,196.637764,s,19654,
2025-03-21,14:32:33.490064,1742563953.490064,s,196.868415,s,19660,
2025-03-21,14:32:33.760403,1742563953.760403,s,197.138754,s,19679,
2025-03-21,14:32:33.991121,1742563953.991121,s,197.369472,s,19680,
2025-03-21,14:32:34.261274,1742563954.261274,s,197.639625,s,19683,
2025-03-21,14:32:34.492190,1742563954.49219,s,197.870541,s,19704,
2025-03-21,14:32:34.762148,1742563954.762148,s,198.140499,s,19699,
2025-03-21,14:32:34.993194,1742563954.993194,s,198.371545,s,19712,
2025-03-21,14:32:35.263060,1742563955.26306,s,198.641411,s,19697,
2025-03-21,14:32:35.494189,1742563955.494189,s,198.87254,s,19720,
2025-03-21,14:32:35.763963,1742563955.763963,s,199.142314,s,19721,
2025-03-21,14:32:35.995295,1742563955.995295,s,199.373646,s,19724,
2025-03-21,14:32:36.264943,1742563956.264943,s,199.643294,s,19730,
2025-03-21,14:32:36.496263,1742563956.496263,s,199.874614,s,19739,
2025-03-21,14:32:36.765996,1742563956.765996,s,200.144347,s,19732,
2025-03-21,14:32:36.997221,1742563956.997221,s,200.375572,s,19747,
2025-03-21,14:32:37.268563,1742563957.268563,s,200.646914,s,19761,
2025-03-21,14:32:37.498242,1742563957.498242,s,200.876593,s,19761,
2025-03-21,14:32:37.769572,1742563957.769572,s,201.147923,s,19766,
2025-03-21,14:32:37.999356,1742563957.999356,s,201.377707,s,19778,
2025-03-21,14:32:38.270568,1742563958.270568,s,201.648919,s,19777,
2025-03-21,14:32:38.500448,1742563958.500448,s,201.878799,s,19787,
2025-03-21,14:32:38.771587,1742563958.771587,s,202.149938,s,19797,
2025-03-21,14:32:39.001304,1742563959.001304,s,202.379655,s,19796,
2025-03-21,14:32:39.272554,1742563959.272554,s,202.650905,s,19813,
2025-03-21,14:32:39.502240,1742563959.50224,s,202.880591,s,19818,
2025-03-21,14:32:39.773529,1742563959.773529,s,203.15188,s,19828,
2025-03-21,14:32:40.003157,1742563960.003157,s,203.381508,s,19822,
2025-03-21,14:32:40.274553,1742563960.274553,s,203.652904,s,19840,
2025-03-21,14:32:40.503935,1742563960.503935,s,203.882286,s,19837,
2025-03-21,14:32:40.775228,1742563960.775228,s,204.153579,s,19849,
2025-03-21,14:32:41.004743,1742563961.004743,s,204.383094,s,19844,
2025-03-21,14:32:41.275980,1742563961.27598,s,204.654331,s,19861,
2025-03-21,14:32:41.505614,1742563961.505614,s,204.883965,s,19859,
2025-03-21,14:32:41.777010,1742563961.77701,s,205.155361,s,19179,
2025-03-21,14:32:42.006585,1742563962.006585,s,205.384936,s,18596,
2025-03-21,14:32:42.277985,1742563962.277985,s,205.656336,s,17866,
2025-03-21,14:32:42.507470,1742563962.50747,s,205.885821,s,17298,
2025-03-21,14:32:42.778764,1742563962.778764,s,206.157115,s,16574,
2025-03-21,14:32:43.008279,1742563963.008279,s,206.38663,s,16033,
2025-03-21,14:32:43.279203,1742563963.279203,s,206.657554,s,15336,
2025-03-21,14:32:43.509090,1742563963.50909,s,206.887441,s,14801,
2025-03-21,14:32:43.779974,1742563963.779974,s,207.158325,s,14113,
2025-03-21,14:32:44.010018,1742563964.010018,s,207.388369,s,13767,
2025-03-21,14:32:44.280928,1742563964.280928,s,207.659279,s,12895,
2025-03-21,14:32:44.510768,1742563964.510768,s,207.889119,s,12555,
2025-03-21,14:32:44.781857,1742563964.781857,s,208.160208,s,11714,
2025-03-21,14:32:45.011607,1742563965.011607,s,208.389958,s,11385,
2025-03-21,14:32:45.282908,1742563965.282908,s,208.661259,s,10580,
2025-03-21,14:32:45.512243,1742563965.512243,s,208.890594,s,10262,
2025-03-21,14:32:45.783828,1742563965.783828,s,209.162179,s,9451,
2025-03-21,14:32:46.013185,1742563966.013185,s,209.391536,s,9125,
2025-03-21,14:32:46.284849,1742563966.284849,s,209.6632,s,8496,
2025-03-21,14:32:46.514013,1742563966.514013,s,209.892364,s,7711,
2025-03-21,14:32:46.785836,1742563966.785836,s,210.164187,s,7401,
2025-03-21,14:32:47.015315,1742563967.015315,s,210.393666,s,6631,
2025-03-21,14:32:47.286692,1742563967.286692,s,210.665043,s,6326,
2025-03-21,14:32:47.516144,1742563967.516144,s,210.894495,s,5574,
2025-03-21,14:32:47.787732,1742563967.787732,s,211.166083,s,5267,
2025-03-21,14:32:48.016912,1742563968.016912,s,211.395263,s,4540,
2025-03-21,14:32:48.288810,1742563968.28881,s,211.667161,s,4267,
2025-03-21,14:32:48.517892,1742563968.517892,s,211.896243,s,3705,
2025-03-21,14:32:48.789681,1742563968.789681,s,212.168032,s,3295,
2025-03-21,14:32:49.019520,1742563969.01952,s,212.397871,s,2866,
2025-03-21,14:32:49.290581,1742563969.290581,s,212.668932,s,2838,
2025-03-21,14:32:49.520603,1742563969.520603,s,212.898954,s,2815,
2025-03-21,14:32:49.791400,1742563969.7914,s,213.169751,s,2814,
2025-03-21,14:32:50.021650,1742563970.02165,s,213.400001,s,2812,
2025-03-21,14:32:50.292450,1742563970.29245,s,213.670801,s,2792,
2025-03-21,14:32:50.522633,1742563970.522633,s,213.900984,s,2792,
2025-03-21,14:32:50.793448,1742563970.793448,s,214.171799,s,2784,
2025-03-21,14:32:51.023641,1742563971.023641,s,214.401992,s,2783,
2025-03-21,14:32:51.294531,1742563971.294531,s,214.672882,s,2779,
2025-03-21,14:32:51.524631,1742563971.524631,s,214.902982,s,2769,
2025-03-21,14:32:51.795468,1742563971.795468,s,215.173819,s,2693,
2025-03-21,14:32:52.025553,1742563972.025553,s,215.403904,s,2685,
2025-03-21,14:32:52.296405,1742563972.296405,s,215.674756,s,2685,
2025-03-21,14:32:52.526411,1742563972.526411,s,215.904762,s,2677,
2025-03-21,14:32:52.797202,1742563972.797202,s,216.175553,s,2674,
2025-03-21,14:32:53.027202,1742563973.027202,s,216.405553,s,2676,
2025-03-21,14:32:53.297866,1742563973.297866,s,216.676217,s,2680,
2025-03-21,14:32:53.528191,1742563973.528191,s,216.906542,s,2680,
2025-03-21,14:32:53.798924,1742563973.798924,s,217.177275,s,2672,
2025-03-21,14:32:54.029208,1742563974.029208,s,217.407559,s,2681,
2025-03-21,14:32:54.300021,1742563974.300021,s,217.678372,s,2683,
2025-03-21,14:32:54.530260,1742563974.53026,s,217.908611,s,2691,
2025-03-21,14:32:54.800945,1742563974.800945,s,218.179296,s,2718,
2025-03-21,14:32:55.031265,1742563975.031265,s,218.409616,s,2733,
2025-03-21,14:32:55.301970,1742563975.30197,s,218.680321,s,2732,
2025-03-21,14:32:55.532304,1742563975.532304,s,218.910655,s,2761,
2025-03-21,14:32:55.802988,1742563975.802988,s,219.181339,s,2785,
2025-03-21,14:32:56.033374,1742563976.033374,s,219.411725,s,2829,
2025-03-21,14:32:56.303858,1742563976.303858,s,219.682209,s,2856,
2025-03-21,14:32:56.534313,1742563976.534313,s,219.912664,s,2861,
2025-03-21,14:32:56.804827,1742563976.804827,s,220.183178,s,2872,
2025-03-21,14:32:57.035111,1742563977.035111,s,220.413462,s,2887,
2025-03-21,14:32:57.305929,1742563977.305929,s,220.68428,s,2887,
2025-03-21,14:32:57.536148,1742563977.536148,s,220.914499,s,2888,
2025-03-21,14:32:57.806771,1742563977.806771,s,221.185122,s,2889,
2025-03-21,14:32:58.037100,1742563978.0371,s,221.415451,s,2913,
2025-03-21,14:32:58.307818,1742563978.307818,s,221.686169,s,2931,
2025-03-21,14:32:58.538177,1742563978.538177,s,221.916528,s,3529,
2025-03-21,14:32:58.808787,1742563978.808787,s,222.187138,s,3838,
2025-03-21,14:32:59.039076,1742563979.039076,s,222.417427,s,4647,
2025-03-21,14:32:59.309806,1742563979.309806,s,222.688157,s,4965,
2025-03-21,14:32:59.539895,1742563979.539895,s,222.918246,s,5611,
2025-03-21,14:32:59.810833,1742563979.810833,s,223.189184,s,6090,
2025-03-21,14:33:00.040525,1742563980.040525,s,223.418876,s,6743,
2025-03-21,14:33:00.311785,1742563980.311785,s,223.690136,s,7226,
2025-03-21,14:33:00.541264,1742563980.541264,s,223.919615,s,7852,
2025-03-21,14:33:00.812785,1742563980.812785,s,224.191136,s,8334,
2025-03-21,14:33:01.042070,1742563981.04207,s,224.420421,s,8971,
2025-03-21,14:33:01.313970,1742563981.31397,s,224.692321,s,9436,
2025-03-21,14:33:01.542909,1742563981.542909,s,224.92126,s,10070,
2025-03-21,14:33:01.814991,1742563981.814991,s,225.193342,s,10553,
2025-03-21,14:33:02.043938,1742563982.043938,s,225.422289,s,11200,
2025-03-21,14:33:02.316001,1742563982.316001,s,225.694352,s,11670,
2025-03-21,14:33:02.544796,1742563982.544796,s,225.923147,s,12306,
2025-03-21,14:33:02.816961,1742563982.816961,s,226.195312,s,12935,
2025-03-21,14:33:03.045629,1742563983.045629,s,226.42398,s,13424,
2025-03-21,14:33:03.317654,1742563983.317654,s,226.696005,s,13914,
2025-03-21,14:33:03.546772,1742563983.546772,s,226.925123,s,14542,
2025-03-21,14:33:03.818497,1742563983.818497,s,227.196848,s,15177,
2025-03-21,14:33:04.047842,1742563984.047842,s,227.426193,s,15627,
2025-03-21,14:33:04.319436,1742563984.319436,s,227.697787,s,16248,
2025-03-21,14:33:04.548971,1742563984.548971,s,227.927322,s,16706,
2025-03-21,14:33:04.820452,1742563984.820452,s,228.198803,s,17307,
2025-03-21,14:33:05.050001,1742563985.050001,s,228.428352,s,17739,
2025-03-21,14:33:05.321472,1742563985.321472,s,228.699823,s,18285,
2025-03-21,14:33:05.551097,1742563985.551097,s,228.929448,s,18672,
2025-03-21,14:33:05.822375,1742563985.822375,s,229.200726,s,19101,
2025-03-21,14:33:06.052035,1742563986.052035,s,229.430386,s,19352,
2025-03-21,14:33:06.323312,1742563986.323312,s,229.701663,s,19579,
2025-03-21,14:33:06.553159,1742563986.553159,s,229.93151,s,19677,
2025-03-21,14:33:06.824350,1742563986.82435,s,230.202701,s,19773,
2025-03-21,14:33:07.054136,1742563987.054136,s,230.432487,s,19805,
2025-03-21,14:33:07.325338,1742563987.325338,s,230.703689,s,19843,
2025-03-21,14:33:07.555211,1742563987.555211,s,230.933562,s,19851,
2025-03-21,14:33:07.826232,1742563987.826232,s,231.204583,s,19865,
2025-03-21,14:33:08.056205,1742563988.056205,s,231.434556,s,19880,
2025-03-21,14:33:08.327246,1742563988.327246,s,231.705597,s,19883,
2025-03-21,14:33:08.557137,1742563988.557137,s,231.935488,s,19892,
2025-03-21,14:33:08.828291,1742563988.828291,s,232.206642,s,19891,
2025-03-21,14:33:09.058058,1742563989.058058,s,232.436409,s,19911,
2025-03-21,14:33:09.329300,1742563989.3293,s,232.707651,s,19914,
2025-03-21,14:33:09.559147,1742563989.559147,s,232.937498,s,19911,
2025-03-21,14:33:09.830048,1742563989.830048,s,233.208399,s,19926,
2025-03-21,14:33:10.060017,1742563990.060017,s,233.438368,s,19914,
2025-03-21,14:33:10.330993,1742563990.330993,s,233.709344,s,19923,
2025-03-21,14:33:10.560984,1742563990.560984,s,233.939335,s,19925,
2025-03-21,14:33:10.831830,1742563990.83183,s,234.210181,s,19938,
2025-03-21,14:33:11.061960,1742563991.06196,s,234.440311,s,19930,
2025-03-21,14:33:11.332659,1742563991.332659,s,234.71101,s,19934,
2025-03-21,14:33:11.562982,1742563991.562982,s,234.941333,s,19938,
2025-03-21,14:33:11.833496,1742563991.833496,s,235.211847,s,19939,
2025-03-21,14:33:12.063941,1742563992.063941,s,235.442292,s,19947,
2025-03-21,14:33:12.334419,1742563992.334419,s,235.71277,s,19948,
2025-03-21,14:33:12.564811,1742563992.564811,s,235.943162,s,19950,
2025-03-21,14:33:12.835229,1742563992.835229,s,236.21358,s,19954,
2025-03-21,14:33:13.065612,1742563993.065612,s,236.443963,s,19958,
2025-03-21,14:33:13.335850,1742563993.33585,s,236.714201,s,19961,
2025-03-21,14:33:13.566538,1742563993.566538,s,236.944889,s,19958,
2025-03-21,14:33:13.836868,1742563993.836868,s,237.215219,s,19961,
2025-03-21,14:33:14.067334,1742563994.067334,s,237.445685,s,19971,
2025-03-21,14:33:14.337861,1742563994.337861,s,237.716212,s,19972,
2025-03-21,14:33:14.568136,1742563994.568136,s,237.946487,s,19971,
2025-03-21,14:33:14.838859,1742563994.838859,s,238.21721,s,19988,
2025-03-21,14:33:15.069050,1742563995.06905,s,238.447401,s,19979,
2025-03-21,14:33:15.339873,1742563995.339873,s,238.718224,s,19987,
2025-03-21,14:33:15.569794,1742563995.569794,s,238.948145,s,19999,
2025-03-21,14:33:15.840810,1742563995.84081,s,239.219161,s,20000,
2025-03-21,14:33:16.070743,1742563996.070743,s,239.449094,s,20003,
2025-03-21,14:33:16.341789,1742563996.341789,s,239.72014,s,20008,
2025-03-21,14:33:16.571566,1742563996.571566,s,239.949917,s,20008,
2025-03-21,14:33:16.842765,1742563996.842765,s,240.221116,s,20021,
2025-03-21,14:33:17.072606,1742563997.072606,s,240.450957,s,20016,
2025-03-21,14:33:17.343873,1742563997.343873,s,240.722224,s,20026,
2025-03-21,14:33:17.573682,1742563997.573682,s,240.952033,s,20025,
2025-03-21,14:33:17.844743,1742563997.844743,s,241.223094,s,20039,
2025-03-21,14:33:18.074706,1742563998.074706,s,241.453057,s,20039,
2025-03-21,14:33:18.345777,1742563998.345777,s,241.724128,s,20055,
2025-03-21,14:33:18.575764,1742563998.575764,s,241.954115,s,20045,
2025-03-21,14:33:18.846768,1742563998.846768,s,242.225119,s,20060,
2025-03-21,14:33:19.076899,1742563999.076899,s,242.45525,s,20064,
2025-03-21,14:33:19.347674,1742563999.347674,s,242.726025,s,20073,
2025-03-21,14:33:19.577894,1742563999.577894,s,242.956245,s,20069,
2025-03-21,14:33:19.848761,1742563999.848761,s,243.227112,s,20081,
2025-03-21,14:33:20.079010,1742564000.07901,s,243.457361,s,20092,
2025-03-21,14:33:20.349725,1742564000.349725,s,243.728076,s,20089,
2025-03-21,14:33:20.580115,1742564000.580115,s,243.958466,s,20098,
2025-03-21,14:33:20.850573,1742564000.850573,s,244.228924,s,20096,
2025-03-21,14:33:21.081134,1742564001.081134,s,244.459485,s,20105,
2025-03-21,14:33:21.351604,1742564001.351604,s,244.729955,s,20108,
2025-03-21,14:33:21.582234,1742564001.582234,s,244.960585,s,20109,
2025-03-21,14:33:21.852561,1742564001.852561,s,245.230912,s,20116,
2025-03-21,14:33:22.083244,1742564002.083244,s,245.461595,s,20123,
2025-03-21,14:33:22.353692,1742564002.353692,s,245.732043,s,20132,
2025-03-21,14:33:22.584219,1742564002.584219,s,245.96257,s,20136,
2025-03-21,14:33:22.854491,1742564002.854491,s,246.232842,s,20141,
2025-03-21,14:33:23.085171,1742564003.085171,s,246.463522,s,20142,
2025-03-21,14:33:23.354948,1742564003.354948,s,246.733299,s,20151,
2025-03-21,14:33:23.586203,1742564003.586203,s,246.964554,s,20152,
2025-03-21,14:33:23.855996,1742564003.855996,s,247.234347,s,20164,
2025-03-21,14:33:24.087134,1742564004.087134,s,247.465485,s,20171,
2025-03-21,14:33:24.356950,1742564004.35695,s,247.735301,s,20167,
2025-03-21,14:33:24.587889,1742564004.587889,s,247.96624,s,20170,
2025-03-21,14:33:24.857848,1742564004.857848,s,248.236199,s,20189,
2025-03-21,14:33:25.088922,1742564005.088922,s,248.467273,s,20198,
2025-03-21,14:33:25.358631,1742564005.358631,s,248.736982,s,20206,
2025-03-21,14:33:25.589593,1742564005.589593,s,248.967944,s,20200,
2025-03-21,14:33:25.859234,1742564005.859234,s,249.237585,s,20213,
2025-03-21,14:33:26.090172,1742564006.090172,s,249.468523,s,20225,
2025-03-21,14:33:26.360150,1742564006.36015,s,249.738501,s,20223,
2025-03-21,14:33:26.591058,1742564006.591058,s,249.969409,s,20225,
2025-03-21,14:33:26.861188,1742564006.861188,s,250.239539,s,20238,
2025-03-21,14:33:27.091834,1742564007.091834,s,250.470185,s,20231,
2025-03-21,14:33:27.362214,1742564007.362214,s,250.740565,s,20246,
2025-03-21,14:33:27.592667,1742564007.592667,s,250.971018,s,20246,
2025-03-21,14:33:27.863191,1742564007.863191,s,251.241542,s,20260,
2025-03-21,14:33:28.093448,1742564008.093448,s,251.471799,s,20255,
2025-03-21,14:33:28.364153,1742564008.364153,s,251.742504,s,20273,
2025-03-21,14:33:28.594395,1742564008.594395,s,251.972746,s,20272,
2025-03-21,14:33:28.865244,1742564008.865244,s,252.243595,s,20288,
2025-03-21,14:33:29.095318,1742564009.095318,s,252.473669,s,20291,
2025-03-21,14:33:29.366425,1742564009.366425,s,252.744776,s,20295,
2025-03-21,14:33:29.596325,1742564009.596325,s,252.974676,s,20309,
2025-03-21,14:33:29.867273,1742564009.867273,s,253.245624,s,20312,
2025-03-21,14:33:30.097240,1742564010.09724,s,253.475591,s,20309,
2025-03-21,14:33:30.368203,1742564010.368203,s,253.746554,s,20330,
2025-03-21,14:33:30.598177,1742564010.598177,s,253.976528,s,20325,
2025-03-21,14:33:30.869193,1742564010.869193,s,254.247544,s,20340,
2025-03-21,14:33:31.099182,1742564011.099182,s,254.477533,s,20341,
2025-03-21,14:33:31.370232,1742564011.370232,s,254.748583,s,20347,
2025-03-21,14:33:31.600243,1742564011.600243,s,254.978594,s,20351,
2025-03-21,14:33:31.871226,1742564011.871226,s,255.249577,s,20350,
2025-03-21,14:33:32.101328,1742564012.101328,s,255.479679,s,20366,
2025-03-21,14:33:32.372113,1742564012.372113,s,255.750464,s,20373,
2025-03-21,14:33:32.602340,1742564012.60234,s,255.980691,s,20378,
2025-03-21,14:33:32.873126,1742564012.873126,s,256.251477,s,20376,
2025-03-21,14:33:33.103324,1742564013.103324,s,256.481675,s,20393,
2025-03-21,14:33:33.374096,1742564013.374096,s,256.752447,s,20387,
2025-03-21,14:33:33.604417,1742564013.604417,s,256.982768,s,20401,
2025-03-21,14:33:33.875164,1742564013.875164,s,257.253515,s,20406,
2025-03-21,14:33:34.105483,1742564014.105483,s,257.483834,s,20403,
2025-03-21,14:33:34.376175,1742564014.376175,s,257.754526,s,20414,
2025-03-21,14:33:34.606618,1742564014.606618,s,257.984969,s,20418,
2025-03-21,14:33:34.877163,1742564014.877163,s,258.255514,s,20427,
2025-03-21,14:33:35.107616,1742564015.107616,s,258.485967,s,20426,
2025-03-21,14:33:35.378093,1742564015.378093,s,258.756444,s,20428,
2025-03-21,14:33:35.608656,1742564015.608656,s,258.987007,s,20432,
2025-03-21,14:33:35.878997,1742564015.878997,s,259.257348,s,20449,
2025-03-21,14:33:36.109637,1742564016.109637,s,259.487988,s,20452,
2025-03-21,14:33:36.379858,1742564016.379858,s,259.758209,s,20461,
2025-03-21,14:33:36.610659,1742564016.610659,s,259.98901,s,20459,
2025-03-21,14:33:36.880724,1742564016.880724,s,260.259075,s,20462,
2025-03-21,14:33:37.111600,1742564017.1116,s,260.489951,s,20464,
2025-03-21,14:33:37.381634,1742564017.381634,s,260.759985,s,20477,
2025-03-21,14:33:37.612544,1742564017.612544,s,260.990895,s,20486,
2025-03-21,14:33:37.882500,1742564017.8825,s,261.260851,s,20479,
2025-03-21,14:33:38.113352,1742564018.113352,s,261.491703,s,20472,
2025-03-21,14:33:38.383279,1742564018.383279,s,261.76163,s,20493,
2025-03-21,14:33:38.614178,1742564018.614178,s,261.992529,s,20496,
2025-03-21,14:33:38.884072,1742564018.884072,s,262.262423,s,20493,
2025-03-21,14:33:39.115002,1742564019.115002,s,262.493353,s,20490,
2025-03-21,14:33:39.384924,1742564019.384924,s,262.763275,s,20497,
2025-03-21,14:33:39.615856,1742564019.615856,s,262.994207,s,20506,
2025-03-21,14:33:39.885776,1742564019.885776,s,263.264127,s,20516,
2025-03-21,14:33:40.116688,1742564020.116688,s,263.495039,s,20507,
2025-03-21,14:33:40.387099,1742564020.387099,s,263.76545,s,20514,
2025-03-21,14:33:40.617507,1742564020.617507,s,263.995858,s,20529,
2025-03-21,14:33:40.888094,1742564020.888094,s,264.266445,s,20542,
2025-03-21,14:33:41.118400,1742564021.1184,s,264.496751,s,20540,
2025-03-21,14:33:41.389123,1742564021.389123,s,264.767474,s,20541,
2025-03-21,14:33:41.619307,1742564021.619307,s,264.997658,s,20546,
2025-03-21,14:33:41.890040,1742564021.89004,s,265.268391,s,20544,
2025-03-21,14:33:42.120164,1742564022.120164,s,265.498515,s,20555,
2025-03-21,14:33:42.391109,1742564022.391109,s,265.76946,s,20567,
2025-03-21,14:33:42.620951,1742564022.620951,s,265.999302,s,20564,
2025-03-21,14:33:42.891831,1742564022.891831,s,266.270182,s,20561,
2025-03-21,14:33:43.121686,1742564023.121686,s,266.500037,s,20563,
2025-03-21,14:33:43.392643,1742564023.392643,s,266.770994,s,20586,
2025-03-21,14:33:43.622553,1742564023.622553,s,267.000904,s,20586,
2025-03-21,14:33:43.893577,1742564023.893577,s,267.271928,s,20578,
2025-03-21,14:33:44.123519,1742564024.123519,s,267.50187,s,20581,
2025-03-21,14:33:44.394659,1742564024.394659,s,267.77301,s,20591,
2025-03-21,14:33:44.624493,1742564024.624493,s,268.002844,s,20599,
2025-03-21,14:33:44.895540,1742564024.89554,s,268.273891,s,20596,
2025-03-21,14:33:45.126336,1742564025.126336,s,268.504687,s,20596,
2025-03-21,14:33:45.396546,1742564025.396546,s,268.774897,s,20604,
2025-03-21,14:33:45.627212,1742564025.627212,s,269.005563,s,20624,
2025-03-21,14:33:45.897421,1742564025.897421,s,269.275772,s,20620,
2025-03-21,14:33:46.128250,1742564026.12825,s,269.506601,s,20627,
2025-03-21,14:33:46.398404,1742564026.398404,s,269.776755,s,20614,
2025-03-21,14:33:46.629179,1742564026.629179,s,270.00753,s,20636,
2025-03-21,14:33:46.899265,1742564026.899265,s,270.277616,s,20645,
2025-03-21,14:33:47.130133,1742564027.130133,s,270.508484,s,20644,
2025-03-21,14:33:47.400235,1742564027.400235,s,270.778586,s,20647,
2025-03-21,14:33:47.630935,1742564027.630935,s,271.009286,s,20646,
2025-03-21,14:33:47.901262,1742564027.901262,s,271.279613,s,20644,
2025-03-21,14:33:48.131679,1742564028.131679,s,271.51003,s,20661,
2025-03-21,14:33:48.402163,1742564028.402163,s,271.780514,s,20682,
2025-03-21,14:33:48.632706,1742564028.632706,s,272.011057,s,20665,
2025-03-21,14:33:48.903110,1742564028.90311,s,272.281461,s,20657,
2025-03-21,14:33:49.133603,1742564029.133603,s,272.511954,s,20668,
2025-03-21,14:33:49.403994,1742564029.403994,s,272.782345,s,20683,
2025-03-21,14:33:49.634364,1742564029.634364,s,273.012715,s,20677,
2025-03-21,14:33:49.904573,1742564029.904573,s,273.282924,s,20686,
2025-03-21,14:33:50.134892,1742564030.134892,s,273.513243,s,20688,
2025-03-21,14:33:50.405596,1742564030.405596,s,273.783947,s,20690,
2025-03-21,14:33:50.635627,1742564030.635627,s,274.013978,s,20692,
2025-03-21,14:33:50.906579,1742564030.906579,s,274.28493,s,20701,
2025-03-21,14:33:51.136494,1742564031.136494,s,274.514845,s,20713,
2025-03-21,14:33:51.407582,1742564031.407582,s,274.785933,s,20711,
2025-03-21,14:33:51.637431,1742564031.637431,s,275.015782,s,20713,
2025-03-21,14:33:51.908526,1742564031.908526,s,275.286877,s,20715,
2025-03-21,14:33:52.138379,1742564032.138379,s,275.51673,s,20734,
2025-03-21,14:33:52.409348,1742564032.409348,s,275.787699,s,20744,
2025-03-21,14:33:52.639215,1742564032.639215,s,276.017566,s,20735,
2025-03-21,14:33:52.910370,1742564032.91037,s,276.288721,s,20738,
2025-03-21,14:33:53.140050,1742564033.14005,s,276.518401,s,20754,
2025-03-21,14:33:53.411020,1742564033.41102,s,276.789371,s,20750,
2025-03-21,14:33:53.640949,1742564033.640949,s,277.0193,s,20756,
2025-03-21,14:33:53.911829,1742564033.911829,s,277.29018,s,20756,
2025-03-21,14:33:54.141890,1742564034.14189,s,277.520241,s,20769,
2025-03-21,14:33:54.412707,1742564034.412707,s,277.791058,s,20774,
2025-03-21,14:33:54.642743,1742564034.642743,s,278.021094,s,20782,
2025-03-21,14:33:54.913551,1742564034.913551,s,278.291902,s,20772,
2025-03-21,14:33:55.143758,1742564035.143758,s,278.522109,s,20784,
2025-03-21,14:33:55.414657,1742564035.414657,s,278.793008,s,20784,
2025-03-21,14:33:55.644502,1742564035.644502,s,279.022853,s,20799,
2025-03-21,14:33:55.915672,1742564035.915672,s,279.294023,s,20801,
2025-03-21,14:33:56.145439,1742564036.145439,s,279.52379,s,20801,
2025-03-21,14:33:56.416804,1742564036.416804,s,279.795155,s,20804,
2025-03-21,14:33:56.646601,1742564036.646601,s,280.024952,s,20807,
2025-03-21,14:33:56.917714,1742564036.917714,s,280.296065,s,20805,
2025-03-21,14:33:57.147388,1742564037.147388,s,280.525739,s,20817,
2025-03-21,14:33:57.418620,1742564037.41862,s,280.796971,s,20820,
