Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2024-12-11,14:50:59.282480,1733925059.28248,s,171.619504,s,70.0,°C
2024-12-11,14:50:59.520985,1733925059.520985,s,171.858009,s,70.0,°C
2024-12-11,14:50:59.783560,1733925059.78356,s,172.120584,s,70.0,°C
2024-12-11,14:51:00.021930,1733925060.02193,s,172.358954,s,70.0,°C
2024-12-11,14:51:00.284402,1733925060.284402,s,172.621426,s,70.0,°C
2024-12-11,14:51:00.522740,1733925060.52274,s,172.859764,s,70.0,°C
2024-12-11,14:51:00.785473,1733925060.785473,s,173.122497,s,70.0,°C
2024-12-11,14:51:01.023597,1733925061.023597,s,173.360621,s,70.0,°C
2024-12-11,14:51:01.286429,1733925061.286429,s,173.623453,s,70.0,°C
2024-12-11,14:51:01.524762,1733925061.524762,s,173.861786,s,70.0,°C
2024-12-11,14:51:01.787567,1733925061.787567,s,174.124591,s,69.0,°C
2024-12-11,14:51:02.025925,1733925062.025925,s,174.362949,s,69.0,°C
2024-12-11,14:51:02.288909,1733925062.288909,s,174.625933,s,69.0,°C
2024-12-11,14:51:02.526731,1733925062.526731,s,174.863755,s,69.0,°C
2024-12-11,14:51:02.789879,1733925062.789879,s,175.126903,s,69.0,°C
2024-12-11,14:51:03.027686,1733925063.027686,s,175.36471,s,69.0,°C
2024-12-11,14:51:03.291086,1733925063.291086,s,175.62811,s,69.0,°C
2024-12-11,14:51:03.528549,1733925063.528549,s,175.865573,s,69.0,°C
2024-12-11,14:51:03.791698,1733925063.791698,s,176.128722,s,69.0,°C
2024-12-11,14:51:04.029668,1733925064.029668,s,176.366692,s,70.0,°C
2024-12-11,14:51:04.292991,1733925064.292991,s,176.630015,s,70.0,°C
2024-12-11,14:51:04.530807,1733925064.530807,s,176.867831,s,70.0,°C
2024-12-11,14:51:04.794068,1733925064.794068,s,177.131092,s,69.0,°C
2024-12-11,14:51:05.031901,1733925065.031901,s,177.368925,s,69.0,°C
2024-12-11,14:51:05.295293,1733925065.295293,s,177.632317,s,69.0,°C
2024-12-11,14:51:05.533044,1733925065.533044,s,177.870068,s,69.0,°C
2024-12-11,14:51:05.796421,1733925065.796421,s,178.133445,s,69.0,°C
2024-12-11,14:51:06.034277,1733925066.034277,s,178.371301,s,69.0,°C
2024-12-11,14:51:06.297489,1733925066.297489,s,178.634513,s,69.0,°C
2024-12-11,14:51:06.535363,1733925066.535363,s,178.872387,s,69.0,°C
2024-12-11,14:51:06.798539,1733925066.798539,s,179.135563,s,69.0,°C
2024-12-11,14:51:07.036466,1733925067.036466,s,179.37349,s,69.0,°C
2024-12-11,14:51:07.299674,1733925067.299674,s,179.636698,s,69.0,°C
2024-12-11,14:51:07.537688,1733925067.537688,s,179.874712,s,69.0,°C
2024-12-11,14:51:07.800821,1733925067.800821,s,180.137845,s,69.0,°C
2024-12-11,14:51:08.038753,1733925068.038753,s,180.375777,s,69.0,°C
2024-12-11,14:51:08.301961,1733925068.301961,s,180.638985,s,69.0,°C
2024-12-11,14:51:08.539899,1733925068.539899,s,180.876923,s,69.0,°C
2024-12-11,14:51:08.803042,1733925068.803042,s,181.140066,s,66.0,°C
2024-12-11,14:51:09.041040,1733925069.04104,s,181.378064,s,66.0,°C
2024-12-11,14:51:09.304187,1733925069.304187,s,181.641211,s,63.0,°C
2024-12-11,14:51:09.542231,1733925069.542231,s,181.879255,s,63.0,°C
2024-12-11,14:51:09.805218,1733925069.805218,s,182.142242,s,57.0,°C
2024-12-11,14:51:10.043330,1733925070.04333,s,182.380354,s,57.0,°C
2024-12-11,14:51:10.306166,1733925070.306166,s,182.64319,s,57.0,°C
2024-12-11,14:51:10.544241,1733925070.544241,s,182.881265,s,53.0,°C
2024-12-11,14:51:10.807158,1733925070.807158,s,183.144182,s,53.0,°C
2024-12-11,14:51:11.045252,1733925071.045252,s,183.382276,s,50.0,°C
2024-12-11,14:51:11.308238,1733925071.308238,s,183.645262,s,50.0,°C
2024-12-11,14:51:11.546594,1733925071.546594,s,183.883618,s,50.0,°C
2024-12-11,14:51:11.809230,1733925071.80923,s,184.146254,s,66.0,°C
2024-12-11,14:51:12.047619,1733925072.047619,s,184.384643,s,66.0,°C
2024-12-11,14:51:12.310421,1733925072.310421,s,184.647445,s,67.0,°C
2024-12-11,14:51:12.548663,1733925072.548663,s,184.885687,s,67.0,°C
2024-12-11,14:51:12.811334,1733925072.811334,s,185.148358,s,68.0,°C
2024-12-11,14:51:13.049747,1733925073.049747,s,185.386771,s,68.0,°C
2024-12-11,14:51:13.312206,1733925073.312206,s,185.64923,s,68.0,°C
2024-12-11,14:51:13.550891,1733925073.550891,s,185.887915,s,67.0,°C
2024-12-11,14:51:13.812814,1733925073.812814,s,186.149838,s,67.0,°C
2024-12-11,14:51:14.051777,1733925074.051777,s,186.388801,s,66.0,°C
2024-12-11,14:51:14.314013,1733925074.314013,s,186.651037,s,66.0,°C
2024-12-11,14:51:14.552869,1733925074.552869,s,186.889893,s,65.0,°C
2024-12-11,14:51:14.815410,1733925074.81541,s,187.152434,s,65.0,°C
2024-12-11,14:51:15.053868,1733925075.053868,s,187.390892,s,65.0,°C
2024-12-11,14:51:15.316458,1733925075.316458,s,187.653482,s,65.0,°C
2024-12-11,14:51:15.554976,1733925075.554976,s,187.892,s,65.0,°C
2024-12-11,14:51:15.817697,1733925075.817697,s,188.154721,s,66.0,°C
2024-12-11,14:51:16.056016,1733925076.056016,s,188.39304,s,66.0,°C
2024-12-11,14:51:16.318819,1733925076.318819,s,188.655843,s,66.0,°C
2024-12-11,14:51:16.557053,1733925076.557053,s,188.894077,s,66.0,°C
2024-12-11,14:51:16.819854,1733925076.819854,s,189.156878,s,65.0,°C
2024-12-11,14:51:17.057935,1733925077.057935,s,189.394959,s,65.0,°C
2024-12-11,14:51:17.321156,1733925077.321156,s,189.65818,s,65.0,°C
2024-12-11,14:51:17.559234,1733925077.559234,s,189.896258,s,64.0,°C
2024-12-11,14:51:17.822015,1733925077.822015,s,190.159039,s,64.0,°C
2024-12-11,14:51:18.060268,1733925078.060268,s,190.397292,s,64.0,°C
2024-12-11,14:51:18.323459,1733925078.323459,s,190.660483,s,64.0,°C
2024-12-11,14:51:18.561161,1733925078.561161,s,190.898185,s,64.0,°C
2024-12-11,14:51:18.824508,1733925078.824508,s,191.161532,s,64.0,°C
2024-12-11,14:51:19.061959,1733925079.061959,s,191.398983,s,64.0,°C
2024-12-11,14:51:19.325531,1733925079.325531,s,191.662555,s,63.0,°C
2024-12-11,14:51:19.562394,1733925079.562394,s,191.899418,s,63.0,°C
2024-12-11,14:51:19.826629,1733925079.826629,s,192.163653,s,62.0,°C
2024-12-11,14:51:20.063354,1733925080.063354,s,192.400378,s,62.0,°C
2024-12-11,14:51:20.327694,1733925080.327694,s,192.664718,s,61.0,°C
2024-12-11,14:51:20.564373,1733925080.564373,s,192.901397,s,61.0,°C
2024-12-11,14:51:20.828803,1733925080.828803,s,193.165827,s,61.0,°C
2024-12-11,14:51:21.065546,1733925081.065546,s,193.40257,s,60.0,°C
2024-12-11,14:51:21.329952,1733925081.329952,s,193.666976,s,60.0,°C
2024-12-11,14:51:21.566824,1733925081.566824,s,193.903848,s,59.0,°C
2024-12-11,14:51:21.831239,1733925081.831239,s,194.168263,s,59.0,°C
2024-12-11,14:51:22.067931,1733925082.067931,s,194.404955,s,59.0,°C
2024-12-11,14:51:22.332308,1733925082.332308,s,194.669332,s,58.0,°C
2024-12-11,14:51:22.569028,1733925082.569028,s,194.906052,s,58.0,°C
2024-12-11,14:51:22.833282,1733925082.833282,s,195.170306,s,58.0,°C
2024-12-11,14:51:23.070009,1733925083.070009,s,195.407033,s,58.0,°C
2024-12-11,14:51:23.334325,1733925083.334325,s,195.671349,s,58.0,°C
2024-12-11,14:51:23.570904,1733925083.570904,s,195.907928,s,58.0,°C
2024-12-11,14:51:23.834773,1733925083.834773,s,196.171797,s,58.0,°C
2024-12-11,14:51:24.071882,1733925084.071882,s,196.408906,s,57.0,°C
2024-12-11,14:51:24.335828,1733925084.335828,s,196.672852,s,57.0,°C
2024-12-11,14:51:24.572992,1733925084.572992,s,196.910016,s,56.0,°C
2024-12-11,14:51:24.836905,1733925084.836905,s,197.173929,s,56.0,°C
2024-12-11,14:51:25.073877,1733925085.073877,s,197.410901,s,56.0,°C
2024-12-11,14:51:25.337941,1733925085.337941,s,197.674965,s,56.0,°C
2024-12-11,14:51:25.574768,1733925085.574768,s,197.911792,s,55.0,°C
2024-12-11,14:51:25.838747,1733925085.838747,s,198.175771,s,55.0,°C
2024-12-11,14:51:26.075842,1733925086.075842,s,198.412866,s,55.0,°C
2024-12-11,14:51:26.339686,1733925086.339686,s,198.67671,s,52.0,°C
2024-12-11,14:51:26.576960,1733925086.57696,s,198.913984,s,52.0,°C
2024-12-11,14:51:26.840684,1733925086.840684,s,199.177708,s,52.0,°C
2024-12-11,14:51:27.078125,1733925087.078125,s,199.415149,s,52.0,°C
2024-12-11,14:51:27.341705,1733925087.341705,s,199.678729,s,53.0,°C
2024-12-11,14:51:27.579284,1733925087.579284,s,199.916308,s,53.0,°C
2024-12-11,14:51:27.842797,1733925087.842797,s,200.179821,s,53.0,°C
2024-12-11,14:51:28.080474,1733925088.080474,s,200.417498,s,53.0,°C
2024-12-11,14:51:28.345733,1733925088.345733,s,200.682757,s,53.0,°C
2024-12-11,14:51:28.581613,1733925088.581613,s,200.918637,s,52.0,°C
2024-12-11,14:51:28.846836,1733925088.846836,s,201.18386,s,52.0,°C
2024-12-11,14:51:29.082517,1733925089.082517,s,201.419541,s,52.0,°C
2024-12-11,14:51:29.347734,1733925089.347734,s,201.684758,s,52.0,°C
2024-12-11,14:51:29.583537,1733925089.583537,s,201.920561,s,52.0,°C
2024-12-11,14:51:29.848601,1733925089.848601,s,202.185625,s,52.0,°C
2024-12-11,14:51:30.084667,1733925090.084667,s,202.421691,s,52.0,°C
2024-12-11,14:51:30.349745,1733925090.349745,s,202.686769,s,52.0,°C
2024-12-11,14:51:30.585855,1733925090.585855,s,202.922879,s,52.0,°C
2024-12-11,14:51:30.851391,1733925090.851391,s,203.188415,s,52.0,°C
2024-12-11,14:51:31.087020,1733925091.08702,s,203.424044,s,51.0,°C
2024-12-11,14:51:31.352508,1733925091.352508,s,203.689532,s,51.0,°C
2024-12-11,14:51:31.588164,1733925091.588164,s,203.925188,s,51.0,°C
2024-12-11,14:51:31.853686,1733925091.853686,s,204.19071,s,51.0,°C
2024-12-11,14:51:32.089128,1733925092.089128,s,204.426152,s,50.0,°C
2024-12-11,14:51:32.354739,1733925092.354739,s,204.691763,s,50.0,°C
2024-12-11,14:51:32.590056,1733925092.590056,s,204.92708,s,50.0,°C
2024-12-11,14:51:32.855833,1733925092.855833,s,205.192857,s,50.0,°C
2024-12-11,14:51:33.091167,1733925093.091167,s,205.428191,s,50.0,°C
2024-12-11,14:51:33.356896,1733925093.356896,s,205.69392,s,50.0,°C
2024-12-11,14:51:33.592261,1733925093.592261,s,205.929285,s,50.0,°C
2024-12-11,14:51:33.857538,1733925093.857538,s,206.194562,s,50.0,°C
2024-12-11,14:51:34.093094,1733925094.093094,s,206.430118,s,50.0,°C
2024-12-11,14:51:34.358429,1733925094.358429,s,206.695453,s,50.0,°C
2024-12-11,14:51:34.594098,1733925094.594098,s,206.931122,s,50.0,°C
2024-12-11,14:51:34.859564,1733925094.859564,s,207.196588,s,49.0,°C
2024-12-11,14:51:35.095227,1733925095.095227,s,207.432251,s,49.0,°C
2024-12-11,14:51:35.360643,1733925095.360643,s,207.697667,s,49.0,°C
2024-12-11,14:51:35.596323,1733925095.596323,s,207.933347,s,49.0,°C
2024-12-11,14:51:35.861887,1733925095.861887,s,208.198911,s,49.0,°C
2024-12-11,14:51:36.097491,1733925096.097491,s,208.434515,s,48.0,°C
2024-12-11,14:51:36.363032,1733925096.363032,s,208.700056,s,48.0,°C
2024-12-11,14:51:36.598476,1733925096.598476,s,208.9355,s,48.0,°C
2024-12-11,14:51:36.864177,1733925096.864177,s,209.201201,s,48.0,°C
2024-12-11,14:51:37.099579,1733925097.099579,s,209.436603,s,48.0,°C
2024-12-11,14:51:37.365201,1733925097.365201,s,209.702225,s,48.0,°C
2024-12-11,14:51:37.600711,1733925097.600711,s,209.937735,s,48.0,°C
2024-12-11,14:51:37.866330,1733925097.86633,s,210.203354,s,47.0,°C
2024-12-11,14:51:38.101720,1733925098.10172,s,210.438744,s,47.0,°C
2024-12-11,14:51:38.367261,1733925098.367261,s,210.704285,s,47.0,°C
2024-12-11,14:51:38.602648,1733925098.602648,s,210.939672,s,45.0,°C
2024-12-11,14:51:38.868144,1733925098.868144,s,211.205168,s,45.0,°C
2024-12-11,14:51:39.103839,1733925099.103839,s,211.440863,s,45.0,°C
2024-12-11,14:51:39.369171,1733925099.369171,s,211.706195,s,45.0,°C
2024-12-11,14:51:39.605049,1733925099.605049,s,211.942073,s,43.0,°C
2024-12-11,14:51:39.870098,1733925099.870098,s,212.207122,s,43.0,°C
2024-12-11,14:51:40.106184,1733925100.106184,s,212.443208,s,43.0,°C
2024-12-11,14:51:40.371406,1733925100.371406,s,212.70843,s,45.0,°C
2024-12-11,14:51:40.607420,1733925100.60742,s,212.944444,s,45.0,°C
2024-12-11,14:51:40.872437,1733925100.872437,s,213.209461,s,46.0,°C
2024-12-11,14:51:41.108419,1733925101.108419,s,213.445443,s,46.0,°C
2024-12-11,14:51:41.373388,1733925101.373388,s,213.710412,s,45.0,°C
2024-12-11,14:51:41.609268,1733925101.609268,s,213.946292,s,45.0,°C
2024-12-11,14:51:41.874240,1733925101.87424,s,214.211264,s,45.0,°C
2024-12-11,14:51:42.110247,1733925102.110247,s,214.447271,s,46.0,°C
2024-12-11,14:51:42.375116,1733925102.375116,s,214.71214,s,46.0,°C
2024-12-11,14:51:42.611208,1733925102.611208,s,214.948232,s,46.0,°C
2024-12-11,14:51:42.876221,1733925102.876221,s,215.213245,s,46.0,°C
2024-12-11,14:51:43.112321,1733925103.112321,s,215.449345,s,48.0,°C
2024-12-11,14:51:43.377081,1733925103.377081,s,215.714105,s,48.0,°C
2024-12-11,14:51:43.613254,1733925103.613254,s,215.950278,s,48.0,°C
2024-12-11,14:51:43.877812,1733925103.877812,s,216.214836,s,48.0,°C
2024-12-11,14:51:44.114261,1733925104.114261,s,216.451285,s,48.0,°C
2024-12-11,14:51:44.378979,1733925104.378979,s,216.716003,s,48.0,°C
2024-12-11,14:51:44.615145,1733925104.615145,s,216.952169,s,48.0,°C
2024-12-11,14:51:44.880109,1733925104.880109,s,217.217133,s,48.0,°C
2024-12-11,14:51:45.116193,1733925105.116193,s,217.453217,s,48.0,°C
2024-12-11,14:51:45.381295,1733925105.381295,s,217.718319,s,47.0,°C
2024-12-11,14:51:45.617204,1733925105.617204,s,217.954228,s,47.0,°C
2024-12-11,14:51:45.882344,1733925105.882344,s,218.219368,s,47.0,°C
2024-12-11,14:51:46.118095,1733925106.118095,s,218.455119,s,43.0,°C
2024-12-11,14:51:46.383408,1733925106.383408,s,218.720432,s,43.0,°C
2024-12-11,14:51:46.618988,1733925106.618988,s,218.956012,s,43.0,°C
2024-12-11,14:51:46.884457,1733925106.884457,s,219.221481,s,43.0,°C
2024-12-11,14:51:47.119953,1733925107.119953,s,219.456977,s,45.0,°C
2024-12-11,14:51:47.385741,1733925107.385741,s,219.722765,s,45.0,°C
2024-12-11,14:51:47.621612,1733925107.621612,s,219.958636,s,45.0,°C
2024-12-11,14:51:47.886658,1733925107.886658,s,220.223682,s,45.0,°C
2024-12-11,14:51:48.123445,1733925108.123445,s,220.460469,s,45.0,°C
2024-12-11,14:51:48.387848,1733925108.387848,s,220.724872,s,46.0,°C
2024-12-11,14:51:48.624548,1733925108.624548,s,220.961572,s,46.0,°C
2024-12-11,14:51:48.888897,1733925108.888897,s,221.225921,s,46.0,°C
2024-12-11,14:51:49.125693,1733925109.125693,s,221.462717,s,47.0,°C
2024-12-11,14:51:49.389895,1733925109.389895,s,221.726919,s,47.0,°C
2024-12-11,14:51:49.626644,1733925109.626644,s,221.963668,s,47.0,°C
2024-12-11,14:51:49.890871,1733925109.890871,s,222.227895,s,47.0,°C
2024-12-11,14:51:50.127898,1733925110.127898,s,222.464922,s,47.0,°C
2024-12-11,14:51:50.391847,1733925110.391847,s,222.728871,s,47.0,°C
2024-12-11,14:51:50.628547,1733925110.628547,s,222.965571,s,47.0,°C
2024-12-11,14:51:50.892956,1733925110.892956,s,223.22998,s,47.0,°C
2024-12-11,14:51:51.129686,1733925111.129686,s,223.46671,s,47.0,°C
2024-12-11,14:51:51.393895,1733925111.393895,s,223.730919,s,47.0,°C
2024-12-11,14:51:51.630771,1733925111.630771,s,223.967795,s,47.0,°C
2024-12-11,14:51:51.895254,1733925111.895254,s,224.232278,s,47.0,°C
2024-12-11,14:51:52.131814,1733925112.131814,s,224.468838,s,47.0,°C
2024-12-11,14:51:52.396307,1733925112.396307,s,224.733331,s,46.0,°C
2024-12-11,14:51:52.632912,1733925112.632912,s,224.969936,s,46.0,°C
2024-12-11,14:51:52.897365,1733925112.897365,s,225.234389,s,46.0,°C
2024-12-11,14:51:53.134095,1733925113.134095,s,225.471119,s,45.0,°C
2024-12-11,14:51:53.398397,1733925113.398397,s,225.735421,s,45.0,°C
2024-12-11,14:51:53.635360,1733925113.63536,s,225.972384,s,45.0,°C
2024-12-11,14:51:53.899649,1733925113.899649,s,226.236673,s,45.0,°C
2024-12-11,14:51:54.136385,1733925114.136385,s,226.473409,s,45.0,°C
2024-12-11,14:51:54.400763,1733925114.400763,s,226.737787,s,45.0,°C
2024-12-11,14:51:54.637323,1733925114.637323,s,226.974347,s,45.0,°C
2024-12-11,14:51:54.901820,1733925114.90182,s,227.238844,s,45.0,°C
2024-12-11,14:51:55.138477,1733925115.138477,s,227.475501,s,45.0,°C
2024-12-11,14:51:55.402815,1733925115.402815,s,227.739839,s,46.0,°C
2024-12-11,14:51:55.639817,1733925115.639817,s,227.976841,s,46.0,°C
2024-12-11,14:51:55.903746,1733925115.903746,s,228.24077,s,46.0,°C
2024-12-11,14:51:56.140858,1733925116.140858,s,228.477882,s,46.0,°C
2024-12-11,14:51:56.404671,1733925116.404671,s,228.741695,s,46.0,°C
2024-12-11,14:51:56.641812,1733925116.641812,s,228.978836,s,46.0,°C
2024-12-11,14:51:56.905700,1733925116.9057,s,229.242724,s,46.0,°C
2024-12-11,14:51:57.142932,1733925117.142932,s,229.479956,s,44.0,°C
2024-12-11,14:51:57.406602,1733925117.406602,s,229.743626,s,44.0,°C
2024-12-11,14:51:57.643979,1733925117.643979,s,229.981003,s,44.0,°C
2024-12-11,14:51:57.907546,1733925117.907546,s,230.24457,s,44.0,°C
2024-12-11,14:51:58.145096,1733925118.145096,s,230.48212,s,44.0,°C
2024-12-11,14:51:58.408590,1733925118.40859,s,230.745614,s,45.0,°C
2024-12-11,14:51:58.646090,1733925118.64609,s,230.983114,s,45.0,°C
2024-12-11,14:51:58.909599,1733925118.909599,s,231.246623,s,47.0,°C
2024-12-11,14:51:59.147234,1733925119.147234,s,231.484258,s,47.0,°C
2024-12-11,14:51:59.410823,1733925119.410823,s,231.747847,s,47.0,°C
2024-12-11,14:51:59.648154,1733925119.648154,s,231.985178,s,47.0,°C
2024-12-11,14:51:59.911918,1733925119.911918,s,232.248942,s,47.0,°C
2024-12-11,14:52:00.149178,1733925120.149178,s,232.486202,s,47.0,°C
2024-12-11,14:52:00.413092,1733925120.413092,s,232.750116,s,47.0,°C
2024-12-11,14:52:00.650110,1733925120.65011,s,232.987134,s,47.0,°C
2024-12-11,14:52:00.914218,1733925120.914218,s,233.251242,s,47.0,°C
2024-12-11,14:52:01.151167,1733925121.151167,s,233.488191,s,47.0,°C
2024-12-11,14:52:01.415704,1733925121.415704,s,233.752728,s,47.0,°C
2024-12-11,14:52:01.652280,1733925121.65228,s,233.989304,s,47.0,°C
2024-12-11,14:52:01.916928,1733925121.916928,s,234.253952,s,47.0,°C
2024-12-11,14:52:02.153569,1733925122.153569,s,234.490593,s,47.0,°C
2024-12-11,14:52:02.418007,1733925122.418007,s,234.755031,s,46.0,°C
2024-12-11,14:52:02.654659,1733925122.654659,s,234.991683,s,46.0,°C
2024-12-11,14:52:02.919108,1733925122.919108,s,235.256132,s,46.0,°C
2024-12-11,14:52:03.155638,1733925123.155638,s,235.492662,s,46.0,°C
2024-12-11,14:52:03.420376,1733925123.420376,s,235.7574,s,46.0,°C
2024-12-11,14:52:03.656694,1733925123.656694,s,235.993718,s,46.0,°C
2024-12-11,14:52:03.921473,1733925123.921473,s,236.258497,s,46.0,°C
2024-12-11,14:52:04.157655,1733925124.157655,s,236.494679,s,46.0,°C
2024-12-11,14:52:04.422519,1733925124.422519,s,236.759543,s,46.0,°C
2024-12-11,14:52:04.658226,1733925124.658226,s,236.99525,s,46.0,°C
2024-12-11,14:52:04.923284,1733925124.923284,s,237.260308,s,46.0,°C
2024-12-11,14:52:05.159328,1733925125.159328,s,237.496352,s,46.0,°C
2024-12-11,14:52:05.424409,1733925125.424409,s,237.761433,s,46.0,°C
2024-12-11,14:52:05.660330,1733925125.66033,s,237.997354,s,45.0,°C
2024-12-11,14:52:05.925404,1733925125.925404,s,238.262428,s,45.0,°C
2024-12-11,14:52:06.161546,1733925126.161546,s,238.49857,s,45.0,°C
2024-12-11,14:52:06.426495,1733925126.426495,s,238.763519,s,45.0,°C
2024-12-11,14:52:06.662609,1733925126.662609,s,238.999633,s,45.0,°C
2024-12-11,14:52:06.927983,1733925126.927983,s,239.265007,s,45.0,°C
2024-12-11,14:52:07.163721,1733925127.163721,s,239.500745,s,45.0,°C
2024-12-11,14:52:07.429089,1733925127.429089,s,239.766113,s,45.0,°C
2024-12-11,14:52:07.664943,1733925127.664943,s,240.001967,s,46.0,°C
2024-12-11,14:52:07.930102,1733925127.930102,s,240.267126,s,46.0,°C
2024-12-11,14:52:08.165845,1733925128.165845,s,240.502869,s,46.0,°C
2024-12-11,14:52:08.431318,1733925128.431318,s,240.768342,s,46.0,°C
2024-12-11,14:52:08.666975,1733925128.666975,s,241.003999,s,45.0,°C
2024-12-11,14:52:08.932270,1733925128.93227,s,241.269294,s,45.0,°C
2024-12-11,14:52:09.168415,1733925129.168415,s,241.505439,s,45.0,°C
2024-12-11,14:52:09.433170,1733925129.43317,s,241.770194,s,45.0,°C
2024-12-11,14:52:09.669532,1733925129.669532,s,242.006556,s,45.0,°C
2024-12-11,14:52:09.934062,1733925129.934062,s,242.271086,s,45.0,°C
2024-12-11,14:52:10.170430,1733925130.17043,s,242.507454,s,45.0,°C
2024-12-11,14:52:10.434932,1733925130.434932,s,242.771956,s,45.0,°C
2024-12-11,14:52:10.671909,1733925130.671909,s,243.008933,s,45.0,°C
2024-12-11,14:52:10.935789,1733925130.935789,s,243.272813,s,45.0,°C
2024-12-11,14:52:11.173007,1733925131.173007,s,243.510031,s,45.0,°C
2024-12-11,14:52:11.436756,1733925131.436756,s,243.77378,s,45.0,°C
2024-12-11,14:52:11.674026,1733925131.674026,s,244.01105,s,45.0,°C
2024-12-11,14:52:11.937771,1733925131.937771,s,244.274795,s,45.0,°C
2024-12-11,14:52:12.175016,1733925132.175016,s,244.51204,s,45.0,°C
2024-12-11,14:52:12.438672,1733925132.438672,s,244.775696,s,45.0,°C
2024-12-11,14:52:12.675883,1733925132.675883,s,245.012907,s,45.0,°C
2024-12-11,14:52:12.939477,1733925132.939477,s,245.276501,s,45.0,°C
2024-12-11,14:52:13.176905,1733925133.176905,s,245.513929,s,45.0,°C
2024-12-11,14:52:13.440696,1733925133.440696,s,245.77772,s,45.0,°C
2024-12-11,14:52:13.677968,1733925133.677968,s,246.014992,s,45.0,°C
2024-12-11,14:52:13.942047,1733925133.942047,s,246.279071,s,45.0,°C
2024-12-11,14:52:14.179036,1733925134.179036,s,246.51606,s,45.0,°C
2024-12-11,14:52:14.443153,1733925134.443153,s,246.780177,s,45.0,°C
2024-12-11,14:52:14.680073,1733925134.680073,s,247.017097,s,45.0,°C
2024-12-11,14:52:14.944377,1733925134.944377,s,247.281401,s,45.0,°C
2024-12-11,14:52:15.181047,1733925135.181047,s,247.518071,s,45.0,°C
2024-12-11,14:52:15.445604,1733925135.445604,s,247.782628,s,45.0,°C
2024-12-11,14:52:15.682101,1733925135.682101,s,248.019125,s,45.0,°C
2024-12-11,14:52:15.946792,1733925135.946792,s,248.283816,s,45.0,°C
2024-12-11,14:52:16.182919,1733925136.182919,s,248.519943,s,45.0,°C
2024-12-11,14:52:16.447934,1733925136.447934,s,248.784958,s,45.0,°C
2024-12-11,14:52:16.683843,1733925136.683843,s,249.020867,s,45.0,°C
2024-12-11,14:52:16.948972,1733925136.948972,s,249.285996,s,45.0,°C
2024-12-11,14:52:17.184782,1733925137.184782,s,249.521806,s,45.0,°C
2024-12-11,14:52:17.450030,1733925137.45003,s,249.787054,s,45.0,°C
2024-12-11,14:52:17.685977,1733925137.685977,s,250.023001,s,45.0,°C
2024-12-11,14:52:17.951141,1733925137.951141,s,250.288165,s,45.0,°C
2024-12-11,14:52:18.187061,1733925138.187061,s,250.524085,s,45.0,°C
2024-12-11,14:52:18.452258,1733925138.452258,s,250.789282,s,45.0,°C
2024-12-11,14:52:18.688107,1733925138.688107,s,251.025131,s,45.0,°C
2024-12-11,14:52:18.953448,1733925138.953448,s,251.290472,s,45.0,°C
2024-12-11,14:52:19.189058,1733925139.189058,s,251.526082,s,45.0,°C
2024-12-11,14:52:19.454510,1733925139.45451,s,251.791534,s,45.0,°C
2024-12-11,14:52:19.690177,1733925139.690177,s,252.027201,s,44.0,°C
2024-12-11,14:52:19.955594,1733925139.955594,s,252.292618,s,44.0,°C
2024-12-11,14:52:20.191274,1733925140.191274,s,252.528298,s,44.0,°C
2024-12-11,14:52:20.456705,1733925140.456705,s,252.793729,s,44.0,°C
2024-12-11,14:52:20.692372,1733925140.692372,s,253.029396,s,44.0,°C
2024-12-11,14:52:20.957785,1733925140.957785,s,253.294809,s,44.0,°C
2024-12-11,14:52:21.193619,1733925141.193619,s,253.530643,s,44.0,°C
2024-12-11,14:52:21.458786,1733925141.458786,s,253.79581,s,44.0,°C
2024-12-11,14:52:21.694626,1733925141.694626,s,254.03165,s,44.0,°C
2024-12-11,14:52:21.959758,1733925141.959758,s,254.296782,s,44.0,°C
2024-12-11,14:52:22.195694,1733925142.195694,s,254.532718,s,44.0,°C
2024-12-11,14:52:22.460869,1733925142.460869,s,254.797893,s,44.0,°C
2024-12-11,14:52:22.696770,1733925142.69677,s,255.033794,s,44.0,°C
2024-12-11,14:52:22.961956,1733925142.961956,s,255.29898,s,44.0,°C
2024-12-11,14:52:23.197780,1733925143.19778,s,255.534804,s,44.0,°C
2024-12-11,14:52:23.462869,1733925143.462869,s,255.799893,s,44.0,°C
2024-12-11,14:52:23.698843,1733925143.698843,s,256.035867,s,44.0,°C
2024-12-11,14:52:23.963994,1733925143.963994,s,256.301018,s,44.0,°C
2024-12-11,14:52:24.199930,1733925144.19993,s,256.536954,s,44.0,°C
2024-12-11,14:52:24.465106,1733925144.465106,s,256.80213,s,44.0,°C
2024-12-11,14:52:24.701180,1733925144.70118,s,257.038204,s,44.0,°C
2024-12-11,14:52:24.966221,1733925144.966221,s,257.303245,s,44.0,°C
2024-12-11,14:52:25.202176,1733925145.202176,s,257.5392,s,44.0,°C
2024-12-11,14:52:25.467344,1733925145.467344,s,257.804368,s,44.0,°C
2024-12-11,14:52:25.703276,1733925145.703276,s,258.0403,s,44.0,°C
2024-12-11,14:52:25.968490,1733925145.96849,s,258.305514,s,44.0,°C
2024-12-11,14:52:26.204370,1733925146.20437,s,258.541394,s,44.0,°C
2024-12-11,14:52:26.469468,1733925146.469468,s,258.806492,s,44.0,°C
